id,category_id,name,slug,description,specs,price,original_price,stock,is_featured,is_flash_deal,flash_deal_ends_at,images,variants,rating_avg,reviews_count,created_at,updated_at,badge
c4444444-4444-4444-8444-000000000002,a4444444-4444-4444-8444-444444444444,Beard Oil Growth & Shine Formula,aura-beard-oil-growth-shine-formula,زيت الذقن المغذي بالزيوت الطبيعية لترطيب اللحية وإعطائها مظهر ناعم.,{},350.00,450.00,30,false,false,,"[""https://images.unsplash.com/photo-1626285861696-9f0bf5a49c6d?auto=format&fit=crop&w=600&q=80""]",[],4.80,0,2026-08-17 20:18:16.455223+00,2026-08-17 20:18:16.455223+00,NEW
c4444444-4444-4444-8444-000000000003,a4444444-4444-4444-8444-444444444444,Oud Amber Body Splash 250ml,aura-oud-amber-body-splash-250ml,بودي سبلاش رجالي فاخر برائحة العود الملكي والعنبر الدافئ للشتاء والمناسبات.,{},380.00,490.00,25,true,false,,"[""https://images.unsplash.com/photo-1527799820374-dcf8d9d4a388?auto=format&fit=crop&w=600&q=80""]",[],5.00,0,2026-08-17 20:18:16.455223+00,2026-08-17 20:18:16.455223+00,PREMIUM
c4c4c34d-a96e-4fe0-81d6-ca4ddbadd67b,a4444444-4444-4444-8444-444444444444,Men Care Dark Leather Splash & Grooming #15,men-care-dark-leather-splash-&-grooming-15-257,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},2050.00,2290.00,49,true,false,,"[""https://images.unsplash.com/photo-1527799820374-dcf8d9d4a388?auto=format&fit=crop&w=600&q=80""]",[],5.00,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,NEW
c74179b1-e8a0-4a3d-a8db-3b49d2fa7ac7,a1111111-1111-4111-8111-111111111111,Studio Condenser Microphone USB,studio-condenser-microphone-usb-39529,ميكروفون تسجيل احترافي للبث والبودكاست وصناعة المحتوى بدقة صوت استثنائية.,{},1990.00,2587.00,17,false,true,,"[""https://images.unsplash.com/photo-1590658268037-6bf12165a8df?auto=format&fit=crop&w=600&q=80""]",[],4.90,0,2026-08-17 20:22:55.673255+00,2026-08-17 20:22:55.673255+00,BESTSELLER
c7d1a802-7137-41cf-b6ee-8e0e1d46c6a8,a1111111-1111-4111-8111-111111111111,Smart Fitness Tracker Band 8,smart-fitness-tracker-band-8-9403,سوار رياضي ذكي لقياس الخطوات وحراريات السعرات ومراقبة النوم 24/7.,{},750.00,937.50,47,false,false,,"[""https://images.unsplash.com/photo-1575311373937-040b8e1fd5b6?auto=format&fit=crop&w=600&q=80""]",[],4.50,0,2026-08-17 20:21:25.239987+00,2026-08-17 20:21:25.239987+00,BESTSELLER
c874c874-1511-47c1-a7aa-0e9d25bd9f1b,a3333333-3333-4333-8333-333333333333,Women Care Glow Body Mist & Care #3,women-care-glow-body-mist-&-care-3-371,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},2850.00,1740.00,25,true,false,,"[""https://images.unsplash.com/photo-1592945403244-b3fbafd7f539?auto=format&fit=crop&w=600&q=80""]",[],4.80,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,TRENDING
c8d0f6f0-d162-41b8-9e46-1a811a3481a9,a3333333-3333-4333-8333-333333333333,Wild Lavender Glow Body Oil 200ml,wild-lavender-glow-body-oil-200ml-12612,زيت جسم لمعان خفيف برائحة اللافندر يغذي البشرة ويعطيها إشراقة جلام.,{},390.00,507.00,73,true,true,,"[""https://images.unsplash.com/photo-1570172619644-dfd03ed5d881?auto=format&fit=crop&w=600&q=80""]",[],4.70,0,2026-08-17 20:22:55.673255+00,2026-08-17 20:22:55.673255+00,TRENDING
ce24988a-5374-4231-bcaf-b7413b264d6f,a3333333-3333-4333-8333-333333333333,Women Care Glow Body Mist & Care #9,women-care-glow-body-mist-&-care-9-81,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},820.00,3670.00,30,true,false,,"[""https://images.unsplash.com/photo-1592945403244-b3fbafd7f539?auto=format&fit=crop&w=600&q=80""]",[],5.00,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,PREMIUM
cf60765a-45e1-4192-a1d1-40f51f521b8c,a1111111-1111-4111-8111-111111111111,Electronics Pro Smart Device #7,electronics-pro-smart-device-7-961,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},3080.00,4040.00,25,false,false,,"[""https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=600&q=80""]",[],4.70,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,BESTSELLER
cf6b09d8-f1a6-4ec7-95e0-b31f30ef9331,a1111111-1111-4111-8111-111111111111,Electronics Pro Smart Device #4,electronics-pro-smart-device-4-153,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},1000.00,1940.00,37,false,true,,"[""https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=600&q=80""]",[],4.60,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,PREMIUM
cfd75e6a-7c29-4517-9868-921556c85618,a3333333-3333-4333-8333-333333333333,Women Care Glow Body Mist & Care #12,women-care-glow-body-mist-&-care-12-419,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},3030.00,1260.00,50,true,true,,"[""https://images.unsplash.com/photo-1592945403244-b3fbafd7f539?auto=format&fit=crop&w=600&q=80""]",[],4.90,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,BESTSELLER
d05b65c4-0c89-416e-b681-312d023de659,a1111111-1111-4111-8111-111111111111,Smart LED Desk Lamp Pro,smart-led-desk-lamp-pro-1323,مصباح مكتب ذكي يعمل باللمس مع شاحن لاسلكي مدمج وتعديل درجات الألوان.,{},890.00,1112.50,59,true,false,,"[""https://images.unsplash.com/photo-1534073828943-f801091bb18c?auto=format&fit=crop&w=600&q=80""]",[],4.90,0,2026-08-17 20:21:25.239987+00,2026-08-17 20:21:25.239987+00,HOT
d4eff7a8-5c5e-47d2-a958-f6449fbacd45,a1111111-1111-4111-8111-111111111111,Electronics Pro Smart Device #6,electronics-pro-smart-device-6-396,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},1990.00,3100.00,13,true,false,,"[""https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=600&q=80""]",[],4.70,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,HOT
d7be15b4-a80f-41da-a917-46e977f571e9,a3333333-3333-4333-8333-333333333333,Women Care Glow Body Mist & Care #2,women-care-glow-body-mist-&-care-2-680,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},2200.00,3340.00,21,false,false,,"[""https://images.unsplash.com/photo-1592945403244-b3fbafd7f539?auto=format&fit=crop&w=600&q=80""]",[],4.60,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,BESTSELLER
d8303773-93af-439a-b581-a6446f180504,a3333333-3333-4333-8333-333333333333,Coconut Vanilla Body Lotion 400ml,coconut-vanilla-body-lotion-400ml-3716,لوشن جسم مغذي بزبدة الشيا وجوز الهند لترطيب فائق يدوم 48 ساعة.,{},340.00,425.00,31,false,true,,"[""https://images.unsplash.com/photo-1570172619644-dfd03ed5d881?auto=format&fit=crop&w=600&q=80""]",[],4.40,0,2026-08-17 20:21:25.239987+00,2026-08-17 20:21:25.239987+00,BESTSELLER
da248d77-cba5-4c70-84a3-447438bc9d6a,a2222222-2222-4222-8222-222222222222,Metal Folding Tablet Stand,metal-folding-tablet-stand-3830,حامل آيباد وتابلت معدني فاخر قابل للطي والتعديل بحرية.,{},550.00,687.50,40,false,false,,"[""https://images.unsplash.com/photo-1544816155-12df9643f363?auto=format&fit=crop&w=600&q=80""]",[],4.50,0,2026-08-17 20:21:25.239987+00,2026-08-17 20:21:25.239987+00,NEW
e1267d73-475e-4eaa-97c5-5e0c2c99d4b5,a3333333-3333-4333-8333-333333333333,Women Care Glow Body Mist & Care #8,women-care-glow-body-mist-&-care-8-618,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},1490.00,1830.00,15,false,true,,"[""https://images.unsplash.com/photo-1592945403244-b3fbafd7f539?auto=format&fit=crop&w=600&q=80""]",[],4.80,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,TRENDING
e2867aab-92dd-4259-acb5-5cff19f2594f,a3333333-3333-4333-8333-333333333333,Women Care Glow Body Mist & Care #7,women-care-glow-body-mist-&-care-7-887,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},910.00,2140.00,31,false,false,,"[""https://images.unsplash.com/photo-1592945403244-b3fbafd7f539?auto=format&fit=crop&w=600&q=80""]",[],4.80,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,BESTSELLER
e8f8a3a3-0d1a-4c2b-ae05-01e018f8516a,a1111111-1111-4111-8111-111111111111,Electronics Pro Smart Device #1,electronics-pro-smart-device-1-145,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},2970.00,1930.00,50,false,false,,"[""https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=600&q=80""]",[],5.00,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,HOT
e9a5640c-2b39-4af0-820d-1328df2c9002,a4444444-4444-4444-8444-444444444444,Matte Hair Styling Clay 100g,matte-hair-styling-clay-100g-2452,كلاي تصفيف الشعر مطفي وثابت طوال اليوم مع مظهر طبيعي 100%.,{},240.00,300.00,45,false,true,,"[""https://images.unsplash.com/photo-1626285861696-9f0bf5a49c6d?auto=format&fit=crop&w=600&q=80""]",[],4.90,0,2026-08-17 20:21:25.239987+00,2026-08-17 20:21:25.239987+00,NEW
ea981795-5174-4746-b8a9-2d0fded83706,a2222222-2222-4222-8222-222222222222,Accessories Ultra Tech Gadget #3,accessories-ultra-tech-gadget-3-552,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},920.00,4360.00,50,true,false,,"[""https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=600&q=80""]",[],4.70,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,TRENDING
f1500b1e-7f5e-44b0-8926-a5ba3e5464cb,a4444444-4444-4444-8444-444444444444,Men Care Dark Leather Splash & Grooming #9,men-care-dark-leather-splash-&-grooming-9-514,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},360.00,2970.00,41,true,false,,"[""https://images.unsplash.com/photo-1527799820374-dcf8d9d4a388?auto=format&fit=crop&w=600&q=80""]",[],4.70,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,PREMIUM
f1867a37-0490-4ef2-b7ce-b4a0f2a4e03d,a4444444-4444-4444-8444-444444444444,Invigorating Face Scrub Charcoal & Mint,invigorating-face-scrub-charcoal-mint-45659,مقشر وجه رجالي بالفحم المنشط والنعناع لإزالة الرؤوس السوداء والدهون.,{},270.00,351.00,63,false,true,,"[""https://images.unsplash.com/photo-1556228720-195a672e8a03?auto=format&fit=crop&w=600&q=80""]",[],4.80,0,2026-08-17 20:22:55.673255+00,2026-08-17 20:22:55.673255+00,NEW
f5c8e692-ccd3-4031-b209-c6f5cbdf5bed,a1111111-1111-4111-8111-111111111111,Electronics Pro Smart Device #14,electronics-pro-smart-device-14-65,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},540.00,4230.00,54,false,false,,"[""https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=600&q=80""]",[],4.60,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,PREMIUM
f872a420-ee9b-478f-b7a3-86b6e5f94d9d,a1111111-1111-4111-8111-111111111111,Electronics Pro Smart Device #15,electronics-pro-smart-device-15-84,منتج فائق الجودة والأداء ومصمم خصيصاً لتلبية احتياجاتك مع ضمان واستبدال مباشر.,{},2880.00,3900.00,15,true,false,,"[""https://images.unsplash.com/photo-1505740420928-5e560c06d30e?auto=format&fit=crop&w=600&q=80""]",[],4.60,0,2026-08-17 20:24:56.466376+00,2026-08-17 20:24:56.466376+00,NEW
f8bbbb8c-108c-4fe2-b76b-ecd003407ee7,a2222222-2222-4222-8222-222222222222,Ultra Slim GaN Charger 30W,ultra-slim-gan-charger-30w-6467,شاحن جداري صغير جداً بقوة 30 واط يدعم الشحن السريع للهواتف والأجهزة.,{},390.00,487.50,30,false,false,,"[""https://images.unsplash.com/photo-1609592424074-b52b3602ee51?auto=format&fit=crop&w=600&q=80""]",[],4.80,0,2026-08-17 20:21:25.239987+00,2026-08-17 20:21:25.239987+00,HOT
ff09499b-cc30-4614-8273-1ae40ed7271e,a1111111-1111-4111-8111-111111111111,Smart Home Security Camera 360,smart-home-security-camera-360-6126,كاميرا مراقبة منزلية ذكية برؤية ليلية وتغطية 360 درجة وتنبيهات الحركة.,{},1150.00,1437.50,12,false,true,,"[""https://images.unsplash.com/photo-1557324232-b8917d3c3dcb?auto=format&fit=crop&w=600&q=80""]",[],4.80,0,2026-08-17 20:21:25.239987+00,2026-08-17 20:21:25.239987+00,NEW
